-156.60834	71.333336	1	56	560100
-156.68333	71.325	28	56	560100
-156.675	71.325	7	56	560100
-156.675	71.316666	3	56	560100
-156.66667	71.316666	1	56	560100
-156.71666	71.308334	14	56	560100
-156.70833	71.308334	13	56	560100
-156.76666	71.3	163	56	560100
-156.75833	71.3	545	56	560100
-156.75	71.3	526	56	560100
-156.74167	71.3	611	56	560100
-156.73334	71.3	508	56	560100
-156.725	71.3	321	56	560100
-156.71666	71.3	21	56	560100
-156.70833	71.3	6	56	560100
-156.7	71.3	9	56	560100
-156.69167	71.3	15	56	560100
-156.68333	71.3	7	56	560100
-156.675	71.3	1	56	560100
-156.79167	71.291664	137	56	560100
-156.78334	71.291664	187	56	560100
-156.75833	71.291664	250	56	560100
-156.73334	71.291664	10	56	560100
-156.725	71.291664	111	56	560100
-156.71666	71.291664	19	56	560100
-156.70833	71.291664	7	56	560100
-156.7	71.291664	6	56	560100
-156.69167	71.291664	10	56	560100
-156.68333	71.291664	12	56	560100
-156.675	71.291664	12	56	560100
-156.66667	71.291664	1	56	560100
-156.80833	71.28333	3	56	560100
-156.8	71.28333	76	56	560100
-156.79167	71.28333	327	56	560100
-156.78334	71.28333	393	56	560100
-156.775	71.28333	128	56	560100
-156.76666	71.28333	56	56	560100
-156.75833	71.28333	98	56	560100
-156.75	71.28333	266	56	560100
-156.73334	71.28333	3	56	560100
-156.725	71.28333	2	56	560100
-156.70833	71.28333	1	56	560100
-156.7	71.28333	2	56	560100
-156.69167	71.28333	3	56	560100
-156.68333	71.28333	3	56	560100
-156.675	71.28333	4	56	560100
-156.66667	71.28333	2	56	560100
-156.825	71.275	2	56	560100
-156.81667	71.275	3	56	560100
-156.80833	71.275	5	56	560100
-156.8	71.275	8	56	560100
-156.79167	71.275	3	56	560100
-156.78334	71.275	1	56	560100
-156.775	71.275	1	56	560100
-156.76666	71.275	1	56	560100
-156.75833	71.275	1	56	560100
-156.75	71.275	1	56	560100
-156.74167	71.275	1	56	560100
-156.73334	71.275	2	56	560100
-156.725	71.275	1	56	560100
-156.69167	71.275	1	56	560100
-156.68333	71.275	1	56	560100
-156.675	71.275	1	56	560100
-156.84166	71.26667	1	56	560100
-156.83333	71.26667	1	56	560100
-156.825	71.26667	2	56	560100
-156.81667	71.26667	4	56	560100
-156.80833	71.26667	2	56	560100
-156.8	71.26667	1	56	560100
-156.79167	71.26667	1	56	560100
-156.78334	71.26667	1	56	560100
-156.775	71.26667	3	56	560100
-156.76666	71.26667	1	56	560100
-156.75833	71.26667	1	56	560100
-156.675	71.26667	1	56	560100
-156.66667	71.26667	1	56	560100
-160.01666	70.65	1	56	560100
-160.03334	70.64167	119	56	560100
-160.025	70.64167	250	56	560100
-160.01666	70.64167	155	56	560100
-160.00833	70.64167	7	56	560100
-160.0	70.64167	3	56	560100
-159.99167	70.64167	1	56	560100
-160.05	70.63333	5	56	560100
-160.04167	70.63333	22	56	560100
-160.03334	70.63333	35	56	560100
-160.00833	70.63333	4	56	560100
-159.98334	70.63333	1	56	560100
-160.05833	70.625	1	56	560100
-160.05	70.625	3	56	560100
-159.88333	70.60833	1	56	560100
-159.875	70.60833	1	56	560100
-159.86667	70.60833	1	56	560100
-159.85834	70.60833	1	56	560100
-149.46666	70.50833	1	56	560100
-149.875	70.5	1	56	560100
-149.86667	70.5	1	56	560100
-149.85834	70.5	1	56	560100
-149.68333	70.5	1	56	560100
-149.675	70.5	2	56	560100
-149.66667	70.5	2	56	560100
-149.65834	70.5	3	56	560100
-149.65	70.5	2	56	560100
-149.64166	70.5	2	56	560100
-149.5	70.5	1	56	560100
-149.45	70.5	1	56	560100
-149.85	70.49167	1	56	560100
-149.84166	70.49167	1	56	560100
-149.70833	70.49167	1	56	560100
-149.7	70.49167	1	56	560100
-149.69167	70.49167	1	56	560100
-149.68333	70.49167	1	56	560100
-149.675	70.49167	1	56	560100
-149.66667	70.49167	1	56	560100
-149.65834	70.49167	2	56	560100
-149.65	70.49167	3	56	560100
-149.64166	70.49167	6	56	560100
-149.63333	70.49167	6	56	560100
-149.625	70.49167	3	56	560100
-149.61667	70.49167	3	56	560100
-149.60834	70.49167	2	56	560100
-149.6	70.49167	1	56	560100
-149.59166	70.49167	1	56	560100
-149.55833	70.49167	1	56	560100
-149.54167	70.49167	2	56	560100
-149.53334	70.49167	4	56	560100
-149.525	70.49167	3	56	560100
-149.51666	70.49167	2	56	560100
-149.50833	70.49167	1	56	560100
-149.45	70.49167	1	56	560100
-149.44167	70.49167	1	56	560100
-149.43333	70.49167	1	56	560100
-157.43333	70.48333	4	56	560100
-157.425	70.48333	21	56	560100
-157.41667	70.48333	15	56	560100
-157.40834	70.48333	2	56	560100
-157.4	70.48333	1	56	560100
-149.85834	70.48333	1	56	560100
-149.85	70.48333	1	56	560100
-149.84166	70.48333	1	56	560100
-149.83333	70.48333	1	56	560100
-149.65834	70.48333	1	56	560100
-149.65	70.48333	1	56	560100
-149.64166	70.48333	1	56	560100
-149.63333	70.48333	1	56	560100
-149.625	70.48333	1	56	560100
-149.61667	70.48333	1	56	560100
-149.55833	70.48333	1	56	560100
-149.55	70.48333	1	56	560100
-149.54167	70.48333	2	56	560100
-149.53334	70.48333	4	56	560100
-149.525	70.48333	4	56	560100
-149.51666	70.48333	2	56	560100
-149.50833	70.48333	1	56	560100
-149.5	70.48333	1	56	560100
-149.49167	70.48333	1	56	560100
-149.48334	70.48333	1	56	560100
-149.45833	70.48333	1	56	560100
-149.45	70.48333	2	56	560100
-149.44167	70.48333	3	56	560100
-149.43333	70.48333	4	56	560100
-149.425	70.48333	3	56	560100
-149.41667	70.48333	2	56	560100
-149.40834	70.48333	1	56	560100
-157.43333	70.475	2	56	560100
-157.425	70.475	44	56	560100
-157.41667	70.475	89	56	560100
-157.40834	70.475	6	56	560100
-157.4	70.475	1	56	560100
-149.875	70.475	1	56	560100
-149.525	70.475	1	56	560100
-149.51666	70.475	1	56	560100
-149.50833	70.475	1	56	560100
-149.5	70.475	1	56	560100
-149.49167	70.475	1	56	560100
-149.48334	70.475	1	56	560100
-149.475	70.475	1	56	560100
-149.46666	70.475	1	56	560100
-149.45833	70.475	1	56	560100
-149.45	70.475	2	56	560100
-149.44167	70.475	2	56	560100
-149.43333	70.475	2	56	560100
-149.425	70.475	1	56	560100
-149.41667	70.475	1	56	560100
-149.40834	70.475	1	56	560100
-157.43333	70.46667	1	56	560100
-157.425	70.46667	24	56	560100
-157.41667	70.46667	61	56	560100
-157.40834	70.46667	4	56	560100
-149.8	70.46667	1	56	560100
-149.49167	70.46667	1	56	560100
-149.48334	70.46667	2	56	560100
-149.475	70.46667	2	56	560100
-149.46666	70.46667	1	56	560100
-149.45833	70.46667	1	56	560100
-149.45	70.46667	1	56	560100
-149.44167	70.46667	1	56	560100
-149.43333	70.46667	1	56	560100
-149.425	70.46667	1	56	560100
-149.41667	70.46667	1	56	560100
-149.45	70.458336	2	56	560100
-149.44167	70.458336	5	56	560100
-149.43333	70.458336	2	56	560100
-149.44167	70.45	1	56	560100
-149.43333	70.45	1	56	560100
-149.425	70.45	1	56	560100
-149.85834	70.441666	1	56	560100
-149.85	70.416664	1	56	560100
-149.84166	70.416664	1	56	560100
-150.01666	70.40833	1	56	560100
-150.00833	70.40833	1	56	560100
-149.95	70.4	1	56	560100
-149.94167	70.4	1	56	560100
-149.93333	70.4	1	56	560100
-149.81667	70.4	1	56	560100
-149.775	70.4	1	56	560100
-149.81667	70.39167	1	56	560100
-149.775	70.39167	1	56	560100
-149.85834	70.38333	1	56	560100
-149.69167	70.38333	1	56	560100
-149.68333	70.38333	1	56	560100
-149.675	70.38333	1	56	560100
-149.94167	70.36667	1	56	560100
-149.93333	70.36667	1	56	560100
-149.78334	70.36667	1	56	560100
-149.775	70.36667	1	56	560100
-149.68333	70.35833	1	56	560100
-149.675	70.35833	1	56	560100
-149.66667	70.35833	1	56	560100
-151.05	70.35	1	56	560100
-150.925	70.35	1	56	560100
-149.85834	70.35	1	56	560100
-149.85	70.35	1	56	560100
-149.68333	70.35	1	56	560100
-149.675	70.35	1	56	560100
-149.66667	70.35	1	56	560100
-151.05833	70.34167	1	56	560100
-151.05	70.34167	1	56	560100
-150.95	70.34167	1	56	560100
-150.94167	70.34167	1	56	560100
-150.93333	70.34167	3	56	560100
-150.925	70.34167	3	56	560100
-150.91667	70.34167	1	56	560100
-150.90834	70.34167	1	56	560100
-149.93333	70.34167	1	56	560100
-149.925	70.34167	1	56	560100
-149.75833	70.34167	1	56	560100
-149.75	70.34167	1	56	560100
-149.74167	70.34167	1	56	560100
-149.73334	70.34167	1	56	560100
-149.725	70.34167	1	56	560100
-149.59166	70.34167	1	56	560100
-149.58333	70.34167	1	56	560100
-151.05833	70.333336	1	56	560100
-150.94167	70.333336	1	56	560100
-150.93333	70.333336	1	56	560100
-150.925	70.333336	1	56	560100
-150.91667	70.333336	1	56	560100
-149.6	70.333336	1	56	560100
-149.59166	70.333336	1	56	560100
-149.58333	70.333336	1	56	560100
-149.575	70.333336	1	56	560100
-148.25833	70.333336	1	56	560100
-148.25	70.333336	2	56	560100
-148.24167	70.333336	2	56	560100
-151.05	70.325	1	56	560100
-151.03334	70.325	1	56	560100
-149.85834	70.325	1	56	560100
-149.85	70.325	1	56	560100
-149.63333	70.325	1	56	560100
-149.625	70.325	1	56	560100
-149.61667	70.325	1	56	560100
-149.60834	70.325	1	56	560100
-149.6	70.325	1	56	560100
-149.59166	70.325	1	56	560100
-148.275	70.325	1	56	560100
-148.26666	70.325	1	56	560100
-148.25833	70.325	2	56	560100
-148.25	70.325	3	56	560100
-151.03334	70.316666	1	56	560100
-149.94167	70.316666	1	56	560100
-149.93333	70.316666	1	56	560100
-149.775	70.316666	1	56	560100
-149.76666	70.316666	1	56	560100
-149.61667	70.316666	1	56	560100
-149.60834	70.316666	1	56	560100
-149.6	70.316666	1	56	560100
-148.3	70.316666	1	56	560100
-148.29167	70.316666	1	56	560100
-148.28334	70.316666	2	56	560100
-148.275	70.316666	2	56	560100
-148.26666	70.316666	1	56	560100
-148.25833	70.316666	1	56	560100
-148.25	70.316666	2	56	560100
-148.24167	70.316666	3	56	560100
-148.55	70.308334	1	56	560100
-148.475	70.308334	1	56	560100
-148.46666	70.308334	3	56	560100
-148.325	70.308334	2	56	560100
-148.31667	70.308334	3	56	560100
-148.30833	70.308334	4	56	560100
-148.3	70.308334	3	56	560100
-148.29167	70.308334	3	56	560100
-148.28334	70.308334	2	56	560100
-148.275	70.308334	1	56	560100
-148.26666	70.308334	1	56	560100
-148.25833	70.308334	1	56	560100
-148.25	70.308334	2	56	560100
-148.24167	70.308334	2	56	560100
-148.23334	70.308334	1	56	560100
-150.025	70.3	1	56	560100
-150.01666	70.3	1	56	560100
-149.60834	70.3	1	56	560100
-149.6	70.3	1	56	560100
-149.59166	70.3	1	56	560100
-149.51666	70.3	1	56	560100
-148.75	70.3	30	56	560100
-148.74167	70.3	36	56	560100
-148.73334	70.3	23	56	560100
-148.725	70.3	3	56	560100
-148.55	70.3	1	56	560100
-148.54167	70.3	1	56	560100
-148.53334	70.3	1	56	560100
-148.525	70.3	1	56	560100
-148.49167	70.3	1	56	560100
-148.48334	70.3	1	56	560100
-148.475	70.3	2	56	560100
-148.46666	70.3	4	56	560100
-148.45833	70.3	6	56	560100
-148.45	70.3	15	56	560100
-148.44167	70.3	24	56	560100
-148.43333	70.3	10	56	560100
-148.425	70.3	6	56	560100
-148.41667	70.3	6	56	560100
-148.40834	70.3	1	56	560100
-148.375	70.3	1	56	560100
-148.36667	70.3	1	56	560100
-148.35	70.3	1	56	560100
-148.34166	70.3	2	56	560100
-148.33333	70.3	4	56	560100
-148.325	70.3	9	56	560100
-148.31667	70.3	9	56	560100
-148.30833	70.3	7	56	560100
-148.3	70.3	6	56	560100
-148.29167	70.3	4	56	560100
-148.28334	70.3	2	56	560100
-148.275	70.3	2	56	560100
-148.26666	70.3	2	56	560100
-148.25833	70.3	2	56	560100
-148.25	70.3	2	56	560100
-148.24167	70.3	2	56	560100
-148.23334	70.3	2	56	560100
-150.00833	70.291664	1	56	560100
-149.95833	70.291664	1	56	560100
-149.95	70.291664	1	56	560100
-149.85834	70.291664	1	56	560100
-149.85	70.291664	1	56	560100
-149.69167	70.291664	1	56	560100
-149.68333	70.291664	1	56	560100
-149.675	70.291664	1	56	560100
-149.51666	70.291664	1	56	560100
-148.75833	70.291664	22	56	560100
-148.75	70.291664	16	56	560100
-148.725	70.291664	3	56	560100
-148.71666	70.291664	7	56	560100
-148.70833	70.291664	1	56	560100
-148.66667	70.291664	1	56	560100
-148.65834	70.291664	1	56	560100
-148.55833	70.291664	1	56	560100
-148.55	70.291664	1	56	560100
-148.54167	70.291664	1	56	560100
-148.53334	70.291664	1	56	560100
-148.525	70.291664	1	56	560100
-148.5	70.291664	1	56	560100
-148.49167	70.291664	1	56	560100
-148.48334	70.291664	2	56	560100
-148.475	70.291664	1	56	560100
-148.46666	70.291664	3	56	560100
-148.45833	70.291664	5	56	560100
-148.45	70.291664	11	56	560100
-148.44167	70.291664	17	56	560100
-148.43333	70.291664	5	56	560100
-148.425	70.291664	2	56	560100
-148.40834	70.291664	1	56	560100
-148.4	70.291664	1	56	560100
-148.39166	70.291664	1	56	560100
-148.34166	70.291664	2	56	560100
-148.33333	70.291664	2	56	560100
-148.325	70.291664	10	56	560100
-148.31667	70.291664	17	56	560100
-148.30833	70.291664	8	56	560100
-148.3	70.291664	5	56	560100
-148.29167	70.291664	4	56	560100
-148.28334	70.291664	2	56	560100
-148.275	70.291664	2	56	560100
-148.26666	70.291664	2	56	560100
-148.25833	70.291664	2	56	560100
-148.25	70.291664	1	56	560100
-148.24167	70.291664	2	56	560100
-148.23334	70.291664	2	56	560100
-148.225	70.291664	2	56	560100
-148.21666	70.291664	2	56	560100
-148.20833	70.291664	1	56	560100
-149.94167	70.28333	1	56	560100
-149.89166	70.28333	1	56	560100
-149.88333	70.28333	1	56	560100
-148.75833	70.28333	8	56	560100
-148.75	70.28333	5	56	560100
-148.71666	70.28333	2	56	560100
-148.70833	70.28333	27	56	560100
-148.7	70.28333	14	56	560100
-148.69167	70.28333	24	56	560100
-148.68333	70.28333	4	56	560100
-148.675	70.28333	2	56	560100
-148.66667	70.28333	2	56	560100
-148.65834	70.28333	1	56	560100
-148.65	70.28333	1	56	560100
-148.49167	70.28333	1	56	560100
-148.45833	70.28333	3	56	560100
-148.45	70.28333	7	56	560100
-148.44167	70.28333	22	56	560100
-148.43333	70.28333	23	56	560100
-148.425	70.28333	6	56	560100
-148.34166	70.28333	1	56	560100
-148.33333	70.28333	2	56	560100
